Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Maroon,,XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Maroon,,2XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Maroon,,3XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Maroon,,4XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Maroon,,5XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Sport Grey,,S,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Sport Grey,,M,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Sport Grey,,L,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Sport Grey,,XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Sport Grey,,2XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Sport Grey,,3XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Sport Grey,,4XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,Sport Grey,,5XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,White,,S,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,White,,M,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,White,,L,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,White,,XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,White,,2XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,White,,3XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,White,,4XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-folklore-unisex-heavy-blend-hooded-sweatshirt,,,,,,,,White,,5XL,,,"",0.0,shopify,0,deny,manual,55.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,Harry Styles Vogue Cover Baby and Child 6M-24M Infant Fine Jersey Tee,"A tee with softness that is perfect for an infant's sensitive, smooth skin. Durable, high quality print will survive the very first adventures.
.: 100% Combed ringspun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Classic fit
.: Runs true to size

Please be warned designs can appear faded or duller on darker colors. ",Life Made Magic,"","import_2021_02_11_033502, review-inventory, review-pricing",false,Colors,Black,Sizes,18M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2791561518_kgcz.jpg?v=1613015732,1,,false,,,,,,,,,,,,,,,,,lb,,,active
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Black,,24M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2839240185_m50n.jpg?v=1613015734,2,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Black,,12M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2839240271_o2qy.jpg?v=1613015735,3,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Black,,6M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2791561788_58qn.jpg?v=1613015737,4,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Heather,,18M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2839240415_8hk8.jpg?v=1613015738,5,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Heather,,24M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Heather,,12M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Heather,,6M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Navy,,18M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Navy,,24M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Navy,,12M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Navy,,6M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Royal,,18M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Royal,,24M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Royal,,12M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
harry-styles-vogue-cover-baby-and-child-6m-24m-infant-fine-jersey-tee,,,,,,,,Royal,,6M,,,"",0.0,shopify,0,deny,manual,20.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,CHILDREN's Size Harry Styles Vogue Cover Drawing Youth Heavy Blend Hooded Sweatshirt,"Our Kids Hooded Sweatshirt is made of preshrunk fleece knit that provides a softer feel and reduced lint buildup. 
.: 50% Cotton 50% Polyester (fiber content may vary for different colors)
.: Medium fabric (7.75 oz /yd² (262 g/m²))
.: Regular Fit
.: Sewn in label
.: Runs true to size

Please be warned, designs can appear faded or duller when printed on darker fabric options. ",Life Made Magic,"","import_2021_02_11_033502, review-inventory, review-pricing",false,Sizes,S,Colors,Forest Green,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2791568266_606t.jpg?v=1613015752,1,,false,,,,,,,,,,,,,,,,,lb,,,active
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Gold,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2839246829_8c1c.jpg?v=1613015755,2,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Light Pink,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2791568464_quf9.jpg?v=1613015757,3,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Carolina Blue,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2839247005_oqjp.jpg?v=1613015759,4,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Dark Heather,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2791568662_dfux.jpg?v=1613015762,5,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Heliconia,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2839247185_idqk.jpg?v=1613015764,6,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Irish Green,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2791568868_gclu.jpg?v=1613015767,7,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Maroon,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2791568944_nr5r.jpg?v=1613015769,8,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Navy,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2791569028_czcm.jpg?v=1613015772,9,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Orange,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2839247563_7409.jpg?v=1613015774,10,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Purple,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Red,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Royal,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Sport Grey,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,White,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,S,,Black,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Forest Green,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Gold,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Light Pink,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Carolina Blue,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Dark Heather,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Heliconia,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Irish Green,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Maroon,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Navy,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Orange,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Purple,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Red,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Royal,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Sport Grey,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,White,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,M,,Black,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Forest Green,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Gold,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Light Pink,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Carolina Blue,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Dark Heather,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Heliconia,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Irish Green,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Maroon,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Navy,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Orange,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Purple,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Red,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Royal,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Sport Grey,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,White,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,L,,Black,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Forest Green,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Gold,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Light Pink,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Carolina Blue,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Dark Heather,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Heliconia,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Irish Green,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Maroon,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Navy,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Orange,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Purple,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Red,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Royal,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Sport Grey,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,White,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-size-harry-styles-vogue-cover-drawing-youth-heavy-blend-hooded-sweatshirt,,,,,,,,XL,,Black,,,"",0.0,shopify,0,deny,manual,40.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
children-s-harry-styles-vogue-drawing-kid-s-fine-jersey-tee-in-many-colors,Children's Harry Styles Vogue Drawing Kid's Fine Jersey Tee in Many Colors,"A tee with softness that is perfect for a toddler's sensitive skin. With a durable, high quality print, it's a perfect fit for the first ventures.
.: 100% Cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Classic fit
.: Tear away label
.: Runs true to size

Please be warned that designs can appear more dull or faded when printed on a darker color material. ",Life Made Magic,"","import_2021_02_11_033502, review-inventory, review-pricing",false,Sizes,2T,Colors,Black,,,"",0.0,shopify,0,deny,manual,25.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2839350891_38qv.jpg?v=1613015685,1,,false,,,,,,,,,,,,,,,,,lb,,,active
children-s-harry-styles-vogue-drawing-kid-s-fine-jersey-tee-in-many-colors,,,,,,,,2T,,Heather,,,"",0.0,shopify,0,deny,manual,25.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2791671744_8g93.jpg?v=1613015687,2,,,,,,,,,,,,,,,,,,,lb,,,
children-s-harry-styles-vogue-drawing-kid-s-fine-jersey-tee-in-many-colors,,,,,,,,2T,,Light Blue,,,"",0.0,shopify,0,deny,manual,25.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2839351025_97e1.jpg?v=1613015689,3,,,,,,,,,,,,,,,,,,,lb,,,
